id,release_id,image_type,filename,url,source_slug,source_type,width,height,trim_score,notes
639,2054,tape,2054_2026-01-29-0009.jpg,,scan,scan,1200,766,0.0,
640,2054,tape_spine,2054_2026-01-29-0010.jpg,,scan,scan,185,1200,0.0,
641,213,tape,213_2026-01-29-0011.jpg,,scan,scan,1200,778,0.0,
642,213,tape_spine,213_2026-01-29-0012.jpg,,scan,scan,186,1200,0.0,
643,213,cover,213_2026-01-29-0015.jpg,,scan,scan,855,1200,0.0,
644,213,reverse,213_2026-01-29-0016.jpg,,scan,scan,766,1200,0.0,
645,47,cover,47_2026-01-29-0017.jpg,,scan,scan,761,1200,0.0,
646,47,reverse,47_2026-01-29-0018.jpg,,scan,scan,757,1200,0.0,
647,47,tape,47_2026-01-29-0019.jpg,,scan,scan,1200,777,0.0,
648,47,tape_spine,47_2026-01-29-0020.jpg,,scan,scan,175,1200,0.0,
649,363,cover,363_2026-01-29-0021.jpg,,scan,scan,754,1200,0.0,
650,363,reverse,363_2026-01-29-0022.jpg,,scan,scan,754,1200,0.0,
651,363,tape,363_2026-01-29-0023.jpg,,scan,scan,1200,782,0.0,
652,363,tape_spine,363_2026-01-29-0024.jpg,,scan,scan,193,1200,0.0,
653,1750,tape,1750_2026-01-30-0001.jpg,,scan,scan,1200,782,0.0,
654,1750,tape_spine,1750_2026-01-30-0002.jpg,,scan,scan,1200,172,0.0,
655,479,cover,479_2026-01-30-0003.jpg,,scan,scan,765,1200,0.0,
656,479,reverse,479_2026-01-30-0004.jpg,,scan,scan,759,1200,0.0,
657,479,tape,479_2026-01-30-0005.jpg,,scan,scan,1200,780,0.0,
658,479,tape_spine,479_2026-01-30-0006.jpg,,scan,scan,179,1200,0.0,
659,33,reverse,33_2026-02-02-0001.jpg,,scan,scan,767,1200,0.0,
660,33,cover,33_2026-02-02-0002.jpg,,scan,scan,772,1200,0.0,
661,33,tape,33_2026-02-02-0003.jpg,,scan,scan,1200,783,0.0,
662,33,tape_spine,33_2026-02-02-0004.jpg,,scan,scan,185,1200,0.0,
663,32,cover,32_2026-02-02-0005.jpg,,scan,scan,762,1200,0.0,
664,32,reverse,32_2026-02-02-0006.jpg,,scan,scan,760,1200,0.0,
665,32,tape,32_2026-02-02-0007.jpg,,scan,scan,1200,772,0.0,
666,32,tape_spine,32_2026-02-02-0008.jpg,,scan,scan,184,1200,0.0,
667,101,cover,101_2026-02-02-0009.jpg,,scan,scan,762,1200,0.0,
668,101,reverse,101_2026-02-02-0010.jpg,,scan,scan,763,1200,0.0,
669,101,tape,101_2026-02-02-0012.jpg,,scan,scan,1200,776,0.0,
670,101,tape_spine,101_2026-02-02-0013.jpg,,scan,scan,189,1200,0.0,
671,364,cover,364_2026-02-02-0014.jpg,,scan,scan,760,1200,0.0,
672,364,reverse,364_2026-02-02-0015.jpg,,scan,scan,768,1200,0.0,
673,364,tape,364_2026-02-02-0016.jpg,,scan,scan,1200,782,0.0,
674,364,tape_spine,364_2026-02-02-0017.jpg,,scan,scan,191,1200,0.0,
675,366,cover,366_2026-02-02-0018.jpg,,scan,scan,763,1200,0.0,
676,366,reverse,366_2026-02-02-0019.jpg,,scan,scan,765,1200,0.0,
677,366,tape,366_2026-02-02-0020.jpg,,scan,scan,1200,776,0.0,
678,366,tape_spine,366_2026-02-02-0021.jpg,,scan,scan,185,1200,0.0,
679,289,cover,289_2026-02-02-0022.jpg,,scan,scan,777,1200,0.0,
680,289,reverse,289_2026-02-02-0023.jpg,,scan,scan,777,1200,0.0,
681,289,tape,289_2026-02-02-0024.jpg,,scan,scan,1200,779,0.0,
682,289,reverse,289_2026-02-02-0025.jpg,,scan,scan,184,1200,0.0,
683,30,cover,30_2026-02-04-0001.jpg,,scan,scan,773,1200,0.0,
684,30,reverse,30_2026-02-04-0002.jpg,,scan,scan,766,1200,0.0,
685,30,tape,30_2026-02-04-0003.jpg,,scan,scan,1200,780,0.0,
686,132,cover,132_2026-02-07-0001.jpg,,scan,scan,767,1200,0.0,
687,132,reverse,132_2026-02-07-0002.jpg,,scan,scan,769,1200,0.0,
688,132,tape,132_2026-02-07-0003.jpg,,scan,scan,1200,764,0.0,
689,136,cover,136_2026-02-07-0004.jpg,,scan,scan,769,1200,0.0,
690,136,reverse,136_2026-02-07-0005.jpg,,scan,scan,766,1200,0.0,
691,136,tape,136_2026-02-07-0006.jpg,,scan,scan,1200,782,0.0,
692,181,cover,181_2026-02-07-0007.jpg,,scan,scan,770,1200,0.0,
693,181,reverse,181_2026-02-07-0008.jpg,,scan,scan,767,1200,0.0,
694,181,tape,181_2026-02-07-0009.jpg,,scan,scan,1200,764,0.0,
695,496,cover,496_2026-02-07-0010.jpg,,scan,scan,766,1200,0.0,
696,496,reverse,496_2026-02-07-0011.jpg,,scan,scan,767,1200,0.0,
697,496,tape,496_2026-02-07-0012.jpg,,scan,scan,1200,796,0.0,
698,396,cover,396_2026-02-07-0013.jpg,,scan,scan,770,1200,0.0,
699,396,reverse,396_2026-02-07-0014.jpg,,scan,scan,767,1200,0.0,
700,396,tape,396_2026-02-07-0015.jpg,,scan,scan,1200,805,0.0,
701,99,cover,99_2026-02-07-0016.jpg,,scan,scan,765,1200,0.0,
702,99,reverse,99_2026-02-07-0017.jpg,,scan,scan,763,1200,0.0,
703,99,tape,99_2026-02-07-0018.jpg,,scan,scan,1200,774,0.0,
704,99,tape_spine,99_2026-02-07-0019.jpg,,scan,scan,186,1200,0.0,
705,347,cover,347_2026-02-09-0001.jpg,,scan,scan,763,1200,0.0,
706,347,reverse,347_2026-02-09-0002.jpg,,scan,scan,766,1200,0.0,
707,347,tape,347_2026-02-09-0003.jpg,,scan,scan,1200,800,0.0,
708,347,tape_spine,347_2026-02-09-0004.jpg,,scan,scan,188,1200,0.0,
709,218,cover,218_2026-02-11-0001.jpg,,scan,scan,765,1200,0.0,
710,218,reverse,218_2026-02-11-0002.jpg,,scan,scan,765,1200,0.0,
711,218,tape,218_2026-02-11-0003.jpg,,scan,scan,1200,782,0.0,
712,218,tape_spine,218_2026-02-11-0004.jpg,,scan,scan,171,1200,0.0,
713,401,cover,401_2026-02-11-0005.jpg,,scan,scan,760,1200,0.0,
714,401,reverse,401_2026-02-11-0006.jpg,,scan,scan,764,1200,0.0,
715,401,tape,401_2026-02-11-0007.jpg,,scan,scan,1200,779,0.0,
716,353,cover,353_2026-02-11-0009.jpg,,scan,scan,765,1200,0.0,
717,353,reverse,353_2026-02-11-0010.jpg,,scan,scan,765,1200,0.0,
718,353,tape,353_2026-02-11-0011.jpg,,scan,scan,1200,776,0.0,
719,353,tape_spine,353_2026-02-11-0012.jpg,,scan,scan,194,1200,0.0,
720,476,cover,476_2026-02-11-0013.jpg,,scan,scan,760,1200,0.0,
721,476,reverse,476_2026-02-11-0014.jpg,,scan,scan,767,1200,0.0,
722,476,tape,476_2026-02-11-0015.jpg,,scan,scan,1200,775,0.0,
723,372,cover,372_2026-02-11-0017.jpg,,scan,scan,765,1200,0.0,
724,372,reverse,372_2026-02-11-0018.jpg,,scan,scan,763,1200,0.0,
725,372,tape,372_2026-02-11-0019.jpg,,scan,scan,1200,775,0.0,
726,372,tape_spine,372_2026-02-11-0020.jpg,,scan,scan,182,1200,0.0,
727,21,cover,21_2026-02-11-0021.jpg,,scan,scan,765,1200,0.0,
728,21,reverse,21_2026-02-11-0022.jpg,,scan,scan,765,1200,0.0,
729,21,tape,21_2026-02-11-0023.jpg,,scan,scan,1200,775,0.0,
730,21,tape_spine,21_2026-02-11-0024.jpg,,scan,scan,184,1200,0.0,
731,337,cover,337_2026-02-11-0025.jpg,,scan,scan,764,1200,0.0,
732,337,reverse,337_2026-02-11-0026.jpg,,scan,scan,761,1200,0.0,
733,337,tape,337_2026-02-11-0027.jpg,,scan,scan,1200,777,0.0,
734,337,tape_spine,337_2026-02-11-0028.jpg,,scan,scan,186,1200,0.0,
735,318,cover,318_2026-02-11-0029.jpg,,scan,scan,766,1200,0.0,
736,318,reverse,318_2026-02-11-0030.jpg,,scan,scan,763,1200,0.0,
737,318,tape,318_2026-02-11-0031.jpg,,scan,scan,1200,780,0.0,
738,318,tape_spine,318_2026-02-11-0032.jpg,,scan,scan,184,1200,0.0,
739,432,cover,432_2026-02-11-0033.jpg,,scan,scan,760,1200,0.0,
740,432,reverse,432_2026-02-11-0034.jpg,,scan,scan,761,1200,0.0,
741,432,tape,432_2026-02-11-0035.jpg,,scan,scan,1200,774,0.0,
742,432,tape_spine,432_2026-02-11-0036.jpg,,scan,scan,180,1200,0.0,
743,299,cover,299_2026-02-11-0037.jpg,,scan,scan,765,1200,0.0,
744,299,reverse,299_2026-02-11-0038.jpg,,scan,scan,762,1200,0.0,
745,299,tape,299_2026-02-11-0039.jpg,,scan,scan,1200,776,0.0,
746,299,tape_spine,299_2026-02-11-0040.jpg,,scan,scan,182,1200,0.0,
747,206,cover,206_2026-02-12-0001.jpg,,scan,scan,769,1200,0.0,
748,206,reverse,206_2026-02-12-0002.jpg,,scan,scan,765,1200,0.0,
749,206,tape,206_2026-02-12-0003.jpg,,scan,scan,1200,769,0.0,
750,206,tape_spine,206_2026-02-12-0004.jpg,,scan,scan,187,1200,0.0,
751,254,cover,254_2026-02-12-0005.jpg,,scan,scan,766,1200,0.0,
752,254,reverse,254_2026-02-12-0006.jpg,,scan,scan,767,1200,0.0,
753,254,tape,254_2026-02-12-0007.jpg,,scan,scan,1200,769,0.0,
754,254,tape_spine,254_2026-02-12-0008.jpg,,scan,scan,158,1200,0.0,
755,4,cover,4_2026-02-13-0001.jpg,,scan,scan,767,1200,0.0,
756,4,reverse,4_2026-02-13-0002.jpg,,scan,scan,772,1200,0.0,
757,4,tape,4_2026-02-13-0003.jpg,,scan,scan,1200,775,0.0,
758,4,tape_spine,4_2026-02-13-0004.jpg,,scan,scan,178,1200,0.0,
759,210,cover,210_2026-02-13-0005.jpg,,scan,scan,775,1200,0.0,
760,210,reverse,210_2026-02-13-0006.jpg,,scan,scan,772,1200,0.0,
761,210,tape,210_2026-02-13-0007.jpg,,scan,scan,1200,780,0.0,
762,210,tape_spine,210_2026-02-13-0008.jpg,,scan,scan,189,1200,0.0,
763,88,cover,88_2026-02-13-0009.jpg,,scan,scan,774,1200,0.0,
764,88,reverse,88_2026-02-13-0010.jpg,,scan,scan,773,1200,0.0,
765,88,tape,88_2026-02-13-0011.jpg,,scan,scan,780,1200,0.0,
766,405,cover,405_2026-02-13-0012.jpg,,scan,scan,765,1200,0.0,
767,405,reverse,405_2026-02-13-0013.jpg,,scan,scan,768,1200,0.0,
768,405,tape,405_2026-02-13-0014.jpg,,scan,scan,1200,779,0.0,
769,192,cover,192_2026-02-13-0015.jpg,,scan,scan,771,1200,0.0,
770,192,reverse,192_2026-02-13-0016.jpg,,scan,scan,773,1200,0.0,
771,192,tape,192_2026-02-13-0017.jpg,,scan,scan,1200,779,0.0,
772,192,tape_spine,192_2026-02-13-0018.jpg,,scan,scan,175,1200,0.0,
773,159,cover,159_2026-02-13-0019.jpg,,scan,scan,765,1200,0.0,
774,159,reverse,159_2026-02-13-0020.jpg,,scan,scan,766,1200,0.0,
775,159,tape,159_2026-02-13-0021.jpg,,scan,scan,1200,776,0.0,
776,159,tape_spine,159_2026-02-13-0022.jpg,,scan,scan,169,1200,0.0,
777,1809,tape_spine,1809_2026-02-17-0001.jpg,,scan,scan,1200,207,0.0,
778,1810,tape,1810_2026-02-17-0002.jpg,,scan,scan,1200,782,0.0,
779,1810,tape_spine,1810_2026-02-17-0003.jpg,,scan,scan,1200,184,0.0,
780,1787,tape,1787_2026-02-17-0006.jpg,,scan,scan,1200,777,0.0,
781,1787,tape_spine,1787_2026-02-17-0007.jpg,,scan,scan,1200,180,0.0,
782,1789,tape,1789_2026-02-18-0001 (1).jpg,,scan,scan,1200,777,0.0,
783,1789,tape,1789_2026-02-18-0001.jpg,,scan,scan,1200,785,0.0,
784,1789,tape_spine,1789_2026-02-18-0002 (1).jpg,,scan,scan,1200,187,0.0,
785,1789,tape_spine,1789_2026-02-18-0002.jpg,,scan,scan,1200,183,0.0,
786,1784,tape,1784_2026-02-18-0003 (1).jpg,,scan,scan,1200,785,0.0,
787,1784,tape,1784_2026-02-18-0003.jpg,,scan,scan,1200,781,0.0,
788,1784,tape_spine,1784_2026-02-18-0004 (1).jpg,,scan,scan,1200,186,0.0,
789,1784,tape_spine,1784_2026-02-18-0004.jpg,,scan,scan,1200,184,0.0,
790,1392,cover,1392_2026-02-19-0002.jpg,,scan,scan,1200,799,0.0,
791,1392,tape,1392_2026-02-19-0003.jpg,,scan,scan,1200,775,0.0,
792,1392,tape_spine,1392_2026-02-19-0004.jpg,,scan,scan,181,1200,0.0,
793,1313,cover,1313_2026-02-19-0006.jpg,,scan,scan,1200,798,0.0,
794,1313,insert,1313_2026-02-19-0007.jpg,,scan,scan,851,1200,4.06,
795,1313,tape,1313_2026-02-19-0008.jpg,,scan,scan,1200,780,0.0,
796,1313,tape_spine,1313_2026-02-19-0009.jpg,,scan,scan,185,1200,0.0,
797,1098,cover,1098_2026-02-19-0010.jpg,,scan,scan,1200,800,0.0,
798,1098,tape,1098_2026-02-19-0011.jpg,,scan,scan,1200,778,0.0,
799,1098,tape_spine,1098_2026-02-19-0012.jpg,,scan,scan,184,1200,0.0,
800,416,cover,416_2026-02-21-0002.jpg,,scan,scan,801,1200,0.0,
801,416,reverse,416_2026-02-21-0003.jpg,,scan,scan,797,1200,0.0,
802,416,tape,416_2026-02-21-0004.jpg,,scan,scan,1200,778,0.0,
803,416,tape_spine,416_2026-02-21-0005.jpg,,scan,scan,184,1200,0.0,
804,416,tape,416_2026-02-21-0007.jpg,,scan,scan,1200,776,0.0,
805,416,tape_spine,416_2026-02-21-0008.jpg,,scan,scan,169,1200,0.0,
806,390,cover,390_2026-02-21-0009.jpg,,scan,scan,762,1200,0.0,
807,390,reverse,390_2026-02-21-0010.jpg,,scan,scan,762,1200,0.0,
808,390,tape,390_2026-02-21-0011.jpg,,scan,scan,1200,786,0.0,
809,390,tape_spine,390_2026-02-21-0012.jpg,,scan,scan,183,1200,0.0,
810,1739,tape,1739_2026-02-28-0001.jpg,,scan,scan,1200,774,0.0,
811,1739,tape_spine,1739_2026-02-28-0002.jpg,,scan,scan,1200,177,0.0,
812,1109,cover,1109_2026-03-09-0001.jpg,,scan,scan,1200,792,0.0,
813,1109,tape,1109_2026-03-09-0002.jpg,,scan,scan,1200,782,0.0,
814,1109,tape_spine,1109_2026-03-09-0003.jpg,,scan,scan,184,1200,0.0,
815,1428,cover,1428_2026-03-09-0004.jpg,,scan,scan,1200,788,0.0,
816,1428,tape,1428_2026-03-09-0005.jpg,,scan,scan,1200,779,0.0,
817,1428,tape_spine,1428_2026-03-09-0006.jpg,,scan,scan,184,1200,0.0,
818,806,cover,806_2026-03-09-0007.jpg,,scan,scan,1200,789,0.0,
819,806,tape,806_2026-03-09-0008.jpg,,scan,scan,1200,778,0.0,
820,806,tape_spine,806_2026-03-09-0009.jpg,,scan,scan,187,1200,0.0,
821,906,cover,906_2026-03-09-0010.jpg,,scan,scan,1200,803,0.0,
822,906,tape,906_2026-03-09-0011.jpg,,scan,scan,1200,781,0.0,
823,906,tape_spine,906_2026-03-09-0012.jpg,,scan,scan,187,1200,0.0,
824,1165,cover,1165_2026-03-10-0001.jpg,,scan,scan,1200,794,0.0,
825,1165,tape,1165_2026-03-10-0002.jpg,,scan,scan,1200,788,0.0,
826,1165,tape_spine,1165_2026-03-10-0003.jpg,,scan,scan,187,1200,0.0,
827,767,cover,767_2026-03-10-0004.jpg,,scan,scan,1200,796,0.0,
828,767,tape,767_2026-03-10-0005.jpg,,scan,scan,1200,774,0.0,
829,767,tape_spine,767_2026-03-10-0006.jpg,,scan,scan,183,1200,0.0,
830,705,cover,705_2026-03-10-0007.jpg,,scan,scan,1200,787,0.0,
831,705,insert,705_2026-03-10-0008.jpg,,scan,scan,772,1200,0.96,
832,705,insert,705_2026-03-10-0009.jpg,,scan,scan,771,1200,4.09,
833,705,tape,705_2026-03-10-0010.jpg,,scan,scan,1200,772,0.0,
834,705,tape_spine,705_2026-03-10-0011.jpg,,scan,scan,179,1200,0.0,
835,1222,cover,1222_2026-03-10-0013.jpg,,scan,scan,1200,797,0.0,
836,1222,tape,1222_2026-03-10-0014.jpg,,scan,scan,1200,773,0.0,
837,1362,cover,1362_2026-03-10-0016.jpg,,scan,scan,1200,793,0.0,
838,1362,tape,1362_2026-03-10-0017.jpg,,scan,scan,1200,770,0.0,
839,1362,tape_spine,1362_2026-03-10-0018.jpg,,scan,scan,184,1200,0.0,
840,1185,cover,1185_2026-03-10-0019.jpg,,scan,scan,1200,795,0.0,
841,1185,tape,1185_2026-03-10-0020.jpg,,scan,scan,,,,
842,1185,tape_spine,1185_2026-03-10-0021.jpg,,scan,scan,185,1200,0.0,
843,1045,cover,1045_2026-03-10-0022.jpg,,scan,scan,1200,791,0.0,
844,1045,tape,1045_2026-03-10-0023.jpg,,scan,scan,1200,775,0.0,
845,1045,tape_spine,1045_2026-03-10-0024.jpg,,scan,scan,188,1200,0.0,
846,1152,cover,1152_2026-03-10-0025.jpg,,scan,scan,1200,800,0.0,
847,1152,tape,1152_2026-03-10-0026.jpg,,scan,scan,1200,777,0.0,
848,1152,tape_spine,1152_2026-03-10-0027.jpg,,scan,scan,185,1200,0.0,
849,908,cover,908_2026-03-10-0028.jpg,,scan,scan,1200,792,0.0,
850,908,tape,908_2026-03-10-0029.jpg,,scan,scan,1200,780,0.0,
851,908,tape_spine,908_2026-03-10-0030.jpg,,scan,scan,182,1200,0.0,
852,1048,cover,1048_2026-03-10-0031.jpg,,scan,scan,1200,787,0.0,
853,1048,tape,1048_2026-03-10-0032.jpg,,scan,scan,1200,774,0.0,
854,1048,tape_spine,1048_2026-03-10-0033.jpg,,scan,scan,180,1200,0.0,
855,1127,cover,1127_2026-03-10-0034.jpg,,scan,scan,1200,799,0.0,
856,1127,tape,1127_2026-03-10-0035.jpg,,scan,scan,1200,771,0.0,
857,1127,tape_spine,1127_2026-03-10-0036.jpg,,scan,scan,186,1200,0.0,
858,1313,cover,1313_2026-03-10-0037.jpg,,scan,scan,798,1200,0.0,
859,1313,reverse,1313_2026-03-10-0038.jpg,,scan,scan,,,,
860,890,cover,890_2026-03-10-0039.jpg,,scan,scan,1200,797,0.0,
861,890,tape,890_2026-03-10-0040.jpg,,scan,scan,1200,774,0.0,
862,890,tape_spine,890_2026-03-10-0041.jpg,,scan,scan,187,1200,0.0,
863,890,cover,890_2026-03-10-0042.jpg,,scan,scan,1200,796,0.0,
864,890,tape,890_2026-03-10-0043.jpg,,scan,scan,1200,762,0.0,
865,890,tape_spine,890_2026-03-10-0044.jpg,,scan,scan,185,1200,0.0,
866,1066,cover,1066_2026-03-10-0045.jpg,,scan,scan,1200,792,0.0,
867,1066,tape,1066_2026-03-10-0046.jpg,,scan,scan,1200,774,0.0,
868,1066,tape_spine,1066_2026-03-10-0047.jpg,,scan,scan,187,1200,0.0,
869,1393,cover,1393_2026-03-10-0048.jpg,,scan,scan,1200,789,0.0,
870,1393,tape,1393_2026-03-10-0049.jpg,,scan,scan,1200,783,0.0,
871,1393,tape_spine,1393_2026-03-10-0050.jpg,,scan,scan,181,1200,0.0,
872,1385,cover,1385_2026-03-10-0051.jpg,,scan,scan,1200,791,0.0,
873,1385,tape,1385_2026-03-10-0052.jpg,,scan,scan,1200,777,0.0,
874,1385,tape_spine,1385_2026-03-10-0053.jpg,,scan,scan,182,1200,0.0,
875,1352,cover,1352_2026-03-10-0054.jpg,,scan,scan,1200,786,0.0,
876,1352,tape,1352_2026-03-10-0055.jpg,,scan,scan,1200,782,0.0,
877,1352,tape_spine,1352_2026-03-10-0056.jpg,,scan,scan,184,1200,0.0,
878,2173,cover,2173_2026-03-10-0057.jpg,,scan,scan,1200,802,0.0,
879,2173,tape,2173_2026-03-10-0058.jpg,,scan,scan,1200,778,0.0,
880,2173,tape_spine,2173_2026-03-10-0059.jpg,,scan,scan,176,1200,0.0,
881,2164,cover,2164_2026-03-10-0060.jpg,,scan,scan,1200,801,0.0,
882,2164,tape,2164_2026-03-10-0061.jpg,,scan,scan,1200,777,0.0,
883,2164,tape_spine,2164_2026-03-10-0062.jpg,,scan,scan,182,1200,0.0,
884,2191,cover,2191_2026-03-10-0063.jpg,,scan,scan,1200,800,0.0,
885,2191,tape,2191_2026-03-10-0064.jpg,,scan,scan,1200,771,0.0,
886,2005,cover,2005_2026-03-11-0001.jpg,,scan,scan,1200,792,0.0,
887,2005,insert,2005_2026-03-11-0002.jpg,,scan,scan,1200,794,0.67,
888,2005,tape,2005_2026-03-11-0003 (1).jpg,,scan,scan,1200,778,0.0,
889,2005,tape_spine,2005_2026-03-11-0004.jpg,,scan,scan,185,1200,0.0,
890,2123,cover,2123_2026-03-17-0001.jpg,,scan,scan,1200,785,0.0,
891,2123,tape,2123_2026-03-17-0002.jpg,,scan,scan,1200,779,0.0,
892,2123,tape_spine,2123_2026-03-17-0003.jpg,,scan,scan,195,1200,0.0,
893,2123,cover,2123_2026-03-17-0004.jpg,,scan,scan,1200,783,0.0,
894,2123,tape,2123_2026-03-17-0005.jpg,,scan,scan,1200,778,0.0,
895,2123,tape_spine,2123_2026-03-17-0006.jpg,,scan,scan,184,1200,0.0,
896,1058,cover,1058_2026-03-17-0007.jpg,,scan,scan,1200,799,0.0,
897,1058,tape,1058_2026-03-17-0008.jpg,,scan,scan,1200,774,0.0,
898,1058,tape_spine,1058_2026-03-17-0009.jpg,,scan,scan,190,1200,0.0,
899,901,cover,901_2026-03-17-0010.jpg,,scan,scan,1200,792,0.0,
900,901,tape,901_2026-03-17-0011.jpg,,scan,scan,1200,781,0.0,
901,901,tape_spine,901_2026-03-17-0012.jpg,,scan,scan,186,1200,0.0,
902,643,cover,643_2026-03-17-0013.jpg,,scan,scan,1200,801,1.75,
903,643,tape,643_2026-03-17-0014.jpg,,scan,scan,1200,783,0.0,
904,643,tape_spine,643_2026-03-17-0015.jpg,,scan,scan,184,1200,0.0,
905,1009,cover,1009_2026-03-30-0001.jpg,,scan,scan,1200,786,0.0,
906,1009,tape,1009_2026-03-30-0002.jpg,,scan,scan,1200,778,0.0,
907,1009,tape_spine,1009_2026-03-30-0003.jpg,,scan,scan,181,1200,0.0,
908,741,cover,741_2026-03-30-0004.jpg,,scan,scan,1200,796,0.0,
909,741,tape,741_2026-03-30-0005.jpg,,scan,scan,1200,779,0.0,
910,741,tape_spine,741_2026-03-30-0006.jpg,,scan,scan,189,1200,0.0,
911,908,cover,908_2026-03-30-0007.jpg,,scan,scan,1200,788,0.0,
912,908,tape,908_2026-03-30-0008.jpg,,scan,scan,1200,778,0.0,
913,908,tape_spine,908_2026-03-30-0009 (1).jpg,,scan,scan,185,1200,0.0,
914,1121,cover,1121_2026-03-30-0010 (2).jpg,,scan,scan,1200,786,0.0,
915,1121,tape,1121_2026-03-30-0011 (2).jpg,,scan,scan,1200,777,0.0,
916,1121,tape_spine,1121_2026-03-30-0012.jpg,,scan,scan,178,1200,0.0,
917,1844,tape_spine,1844_2026-04-01-0001.jpg,,scan,scan,1200,184,0.0,
918,1255,cover,004_29jay.png,,29jay,archive,300,218,0.0,
923,2510,cover,19371545_1.jpg,,19371545,collection,,,,
924,2510,reverse,19371545_2.jpg,,19371545,collection,,,,
925,2514,cover,21089639_1.jpg,,21089639,collection,,,,
926,2514,reverse,21089639_2.jpg,,21089639,collection,,,,
927,2517,cover,21089434_1.jpg,,21089434,collection,,,,
928,2517,reverse,21089434_2.jpg,,21089434,collection,,,,
929,635,cover,23300787_1.jpg,,23300787,collection,,,,
930,635,reverse,23300787_2.jpg,,23300787,collection,,,,
931,2579,cover,23121409_1.jpg,,23121409,collection,,,,
932,2579,reverse,23121409_2.jpg,,23121409,collection,,,,
933,2394,cover,22012885_1.jpg,,22012885,collection,,,,
934,2394,reverse,22012885_2.jpg,,22012885,collection,,,,
935,1,cover,21334388_1.jpg,,21334388,collection,,,,
936,1,reverse,21334388_2.jpg,,21334388,collection,,,,
937,3,cover,15358155_1.jpg,,15358155,collection,,,,
938,3,reverse,15358155_2.jpg,,15358155,collection,,,,
939,4,cover,16858707_1.jpg,,16858707,collection,,,,
940,4,reverse,16858707_2.jpg,,16858707,collection,,,,
941,5,cover,21614359_1.jpg,,21614359,collection,,,,
942,5,reverse,21614359_2.jpg,,21614359,collection,,,,
943,7,cover,26862807_1.jpg,,26862807,collection,,,,
944,7,reverse,26862807_2.jpg,,26862807,collection,,,,
945,8,cover,21460680_1.jpg,,21460680,collection,,,,
946,8,reverse,21460680_2.jpg,,21460680,collection,,,,
947,9,cover,21372098_1.jpg,,21372098,collection,,,,
948,9,reverse,21372098_2.jpg,,21372098,collection,,,,
949,10,cover,16978166_1.jpg,,16978166,collection,,,,
950,10,reverse,16978166_2.jpg,,16978166,collection,,,,
951,11,cover,21704730_1.jpg,,21704730,collection,,,,
952,11,reverse,21704730_2.jpg,,21704730,collection,,,,
953,2781,cover,21706958_1.jpg,,21706958,collection,,,,
954,13,cover,21621734_1.jpg,,21621734,collection,,,,
955,13,reverse,21621734_2.jpg,,21621734,collection,,,,
956,14,cover,21968933_1.jpg,,21968933,collection,,,,
957,14,reverse,21968933_2.jpg,,21968933,collection,,,,
958,15,cover,15343245_1.jpg,,15343245,collection,,,,
959,15,reverse,15343245_2.jpg,,15343245,collection,,,,
960,16,cover,15404556_1.jpg,,15404556,collection,,,,
961,16,reverse,15404556_2.jpg,,15404556,collection,,,,
962,17,cover,15346493_1.jpg,,15346493,collection,,,,
963,17,reverse,15346493_2.jpg,,15346493,collection,,,,
964,2054,cover,23613889_1.jpg,,23613889,collection,,,,
965,2054,reverse,23613889_2.jpg,,23613889,collection,,,,
966,18,cover,18218604_1.jpg,,18218604,collection,,,,
967,18,reverse,18218604_2.jpg,,18218604,collection,,,,
968,1620,cover,18118593_1.jpg,,18118593,collection,,,,
969,1620,reverse,18118593_2.jpg,,18118593,collection,,,,
970,19,cover,21613815_1.jpg,,21613815,collection,,,,
971,19,reverse,21613815_2.jpg,,21613815,collection,,,,
972,20,cover,17371232_1.jpg,,17371232,collection,,,,
973,20,reverse,17371232_2.jpg,,17371232,collection,,,,
974,1675,cover,23324957_1.jpg,,23324957,collection,,,,
975,1675,reverse,23324957_2.jpg,,23324957,collection,,,,
976,21,cover,21597629_1.jpg,,21597629,collection,,,,
977,21,reverse,21597629_2.jpg,,21597629,collection,,,,
978,24,cover,15390067_1.jpg,,15390067,collection,,,,
979,24,reverse,15390067_2.jpg,,15390067,collection,,,,
980,27,cover,19159182_1.jpg,,19159182,collection,,,,
981,27,reverse,19159182_2.jpg,,19159182,collection,,,,
982,28,cover,17471023_1.jpg,,17471023,collection,,,,
983,28,reverse,17471023_2.jpg,,17471023,collection,,,,
984,29,cover,21969091_1.jpg,,21969091,collection,,,,
985,29,reverse,21969091_2.jpg,,21969091,collection,,,,
986,30,cover,18136159_1.jpg,,18136159,collection,,,,
987,30,reverse,18136159_2.jpg,,18136159,collection,,,,
988,1621,cover,21559960_1.jpg,,21559960,collection,,,,
989,1621,reverse,21559960_2.jpg,,21559960,collection,,,,
990,31,cover,15355985_1.jpg,,15355985,collection,,,,
991,31,reverse,15355985_2.jpg,,15355985,collection,,,,
992,32,cover,17534840_1.jpg,,17534840,collection,,,,
993,32,reverse,17534840_2.jpg,,17534840,collection,,,,
994,1731,cover,21999045_1.jpg,,21999045,collection,,,,
995,1731,reverse,21999045_2.jpg,,21999045,collection,,,,
996,33,cover,15345778_1.jpg,,15345778,collection,,,,
997,33,reverse,15345778_2.jpg,,15345778,collection,,,,
998,34,cover,15390114_1.jpg,,15390114,collection,,,,
999,34,reverse,15390114_2.jpg,,15390114,collection,,,,
